external_id,R,F_recent,M,RFM_total,segment,F_count,M_amount,_segment_truth
u_002699,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010351,1,1,1,3,Lost,0,0.0,Lost
u_000364,5,4,4,13,Champion,5,593166.0,Champion
u_001623,3,4,5,12,Loyal,9,1733855.0,Loyal
u_013239,3,2,2,7,Potential,1,102979.0,Potential
u_004735,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007994,1,1,1,3,Lost,0,0.0,Lost
u_004656,2,1,1,4,At-Risk,0,0.0,Hibernating
u_013449,2,1,1,4,At-Risk,0,0.0,Potential
u_003053,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009488,1,1,1,3,Lost,0,0.0,Lost
u_003313,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002888,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008628,1,1,1,3,Lost,0,0.0,Lost
u_000932,3,4,3,10,Loyal,4,403853.0,Loyal
u_003621,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003283,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002759,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013172,4,3,3,10,Potential,2,239558.0,Potential
u_013078,2,1,1,4,At-Risk,0,0.0,Potential
u_001745,4,4,4,12,Champion,8,898459.0,Loyal
u_013563,2,1,1,4,At-Risk,0,0.0,Potential
u_011276,1,1,1,3,New,0,0.0,New
u_010216,1,1,1,3,Lost,0,0.0,Lost
u_003239,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013044,3,2,1,6,Potential,1,72684.0,Potential
u_002737,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003519,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001976,4,5,4,13,Champion,10,706557.0,Loyal
u_008096,1,1,1,3,Lost,0,0.0,Lost
u_002962,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000937,3,4,4,11,Loyal,5,685142.0,Loyal
u_014616,3,3,2,8,Potential,3,160010.0,Potential
u_012661,4,3,2,9,Potential,3,213975.0,Potential
u_009762,1,1,1,3,Lost,0,0.0,Lost
u_008277,1,1,1,3,Lost,0,0.0,Lost
u_001815,3,4,4,11,Loyal,5,763664.0,Loyal
u_011963,4,3,2,9,Potential,2,237506.0,Potential
u_009610,1,1,1,3,Lost,0,0.0,Lost
u_003982,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010468,1,1,1,3,Lost,0,0.0,Lost
u_007304,1,1,1,3,Lost,0,0.0,Lost
u_010218,1,1,1,3,Lost,0,0.0,Lost
u_014379,3,2,1,6,Potential,1,89929.0,Potential
u_009757,1,1,1,3,Lost,0,0.0,Lost
u_014795,2,1,1,4,At-Risk,0,0.0,Potential
u_000565,4,4,5,13,Champion,7,1075310.0,Champion
u_008279,1,1,1,3,Lost,0,0.0,Lost
u_009603,1,1,1,3,Lost,0,0.0,Lost
u_003382,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007307,1,1,1,3,Lost,0,0.0,Lost
u_010335,1,1,1,3,Lost,0,0.0,Lost
u_010010,1,1,1,3,Lost,0,0.0,Lost
u_009276,1,1,1,3,Lost,0,0.0,Lost
u_011048,5,2,1,8,Potential,1,83444.0,New
u_012694,3,3,3,9,Potential,2,313522.0,Potential
u_009600,1,1,1,3,Lost,0,0.0,Lost
u_005034,2,1,1,4,At-Risk,0,0.0,Hibernating
u_009167,1,1,1,3,Lost,0,0.0,Lost
u_005115,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004569,2,1,1,4,At-Risk,0,0.0,Hibernating
u_011605,5,2,1,8,Potential,1,29169.0,New
u_003707,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006519,1,1,1,3,Lost,0,0.0,Lost
u_004677,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000231,4,5,5,14,Champion,10,1178492.0,Champion
u_012438,5,3,2,10,Potential,2,144841.0,Potential
u_005851,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014336,2,1,1,4,At-Risk,0,0.0,Potential
u_010211,1,1,1,3,Lost,0,0.0,Lost
u_000982,4,4,4,12,Champion,6,849764.0,Loyal
u_000301,4,4,4,12,Champion,4,718751.0,Champion
u_000410,5,4,5,14,Champion,8,1676445.0,Champion
u_013051,4,3,2,9,Potential,2,219179.0,Potential
u_010328,1,1,1,3,Lost,0,0.0,Lost
u_010069,1,1,1,3,Lost,0,0.0,Lost
u_007214,1,1,1,3,Lost,0,0.0,Lost
u_001005,4,4,4,12,Champion,8,756565.0,Loyal
u_004041,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008678,1,1,1,3,Lost,0,0.0,Lost
u_010921,5,2,1,8,Potential,1,69616.0,New
u_005046,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010992,5,2,1,8,Potential,1,56417.0,New
u_003164,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014091,2,1,1,4,At-Risk,0,0.0,Potential
u_002328,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003715,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001229,4,4,4,12,Champion,4,735103.0,Loyal
u_011743,2,1,1,4,At-Risk,0,0.0,Potential
u_007492,1,1,1,3,Lost,0,0.0,Lost
u_013942,4,3,3,10,Potential,3,377493.0,Potential
u_005307,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004802,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000440,5,4,5,14,Champion,9,2235878.0,Champion
u_008796,1,1,1,3,Lost,0,0.0,Lost
u_002185,3,4,4,11,Loyal,7,1018701.0,Loyal
u_001857,3,4,5,12,Loyal,9,1181309.0,Loyal
u_006327,1,1,1,3,Lost,0,0.0,Lost
u_001616,4,4,5,13,Champion,9,1232676.0,Loyal
u_005154,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010251,1,1,1,3,Lost,0,0.0,Lost
u_000735,4,4,3,11,Loyal,5,497354.0,Champion
u_005114,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012734,2,1,1,4,At-Risk,0,0.0,Potential
u_006331,1,1,1,3,Lost,0,0.0,Lost
u_000212,5,4,4,13,Champion,6,878187.0,Champion
u_003587,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005865,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012980,3,2,2,7,Potential,1,226772.0,Potential
u_012569,2,1,1,4,At-Risk,0,0.0,Potential
u_007345,1,1,1,3,Lost,0,0.0,Lost
u_012546,4,3,3,10,Potential,3,369135.0,Potential
u_004188,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005370,2,1,1,4,At-Risk,0,0.0,Hibernating
u_013731,3,2,2,7,Potential,1,202430.0,Potential
u_001123,4,4,4,12,Champion,7,945557.0,Loyal
u_000144,5,4,4,13,Champion,5,959563.0,Champion
u_014041,2,1,1,4,At-Risk,0,0.0,Potential
u_005184,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000943,4,4,4,12,Champion,7,609780.0,Loyal
u_003308,2,1,1,4,At-Risk,0,0.0,At-Risk
u_012182,2,1,1,4,At-Risk,0,0.0,Potential
u_005786,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002215,3,4,4,11,Loyal,8,991630.0,Loyal
u_010525,5,2,1,8,Potential,1,38006.0,New
u_006399,1,1,1,3,Lost,0,0.0,Lost
u_013062,2,1,1,4,At-Risk,0,0.0,Potential
u_013451,3,3,2,8,Potential,2,203711.0,Potential
u_012231,2,1,1,4,At-Risk,0,0.0,Potential
u_011198,1,1,1,3,New,0,0.0,New
u_002587,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011608,1,1,1,3,New,0,0.0,New
u_001289,4,4,4,12,Champion,7,872834.0,Loyal
u_008431,1,1,1,3,Lost,0,0.0,Lost
u_012269,2,1,1,4,At-Risk,0,0.0,Potential
u_007482,1,1,1,3,Lost,0,0.0,Lost
u_009595,1,1,1,3,Lost,0,0.0,Lost
u_011234,5,2,1,8,Potential,1,18384.0,New
u_004555,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010995,5,2,1,8,Potential,1,39405.0,New
u_002283,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010250,1,1,1,3,Lost,0,0.0,Lost
u_006286,1,1,1,3,Lost,0,0.0,Lost
u_003594,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000583,5,5,5,15,Champion,10,1999692.0,Champion
u_011418,1,1,1,3,New,0,0.0,New
u_009096,1,1,1,3,Lost,0,0.0,Lost
u_014206,3,3,2,8,Potential,2,217567.0,Potential
u_010475,1,1,1,3,Lost,0,0.0,Lost
u_009628,1,1,1,3,Lost,0,0.0,Lost
u_002581,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009240,1,1,1,3,Lost,0,0.0,Lost
u_009062,1,1,1,3,Lost,0,0.0,Lost
u_005324,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004094,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002794,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002707,2,1,1,4,At-Risk,0,0.0,At-Risk
u_012629,4,3,2,9,Potential,2,131054.0,Potential
u_007147,1,1,1,3,Lost,0,0.0,Lost
u_003789,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004928,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014388,3,3,2,8,Potential,2,167416.0,Potential
u_012041,2,1,1,4,At-Risk,0,0.0,Potential
u_011092,5,2,1,8,Potential,1,33941.0,New
u_003248,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013573,2,1,1,4,At-Risk,0,0.0,Potential
u_006631,1,1,1,3,Lost,0,0.0,Lost
u_012185,2,1,1,4,At-Risk,0,0.0,Potential
u_009943,1,1,1,3,Lost,0,0.0,Lost
u_002103,4,4,5,13,Champion,8,1126119.0,Loyal
u_011545,5,2,1,8,Potential,1,41956.0,New
u_002249,4,4,4,12,Champion,5,649547.0,Loyal
u_010363,1,1,1,3,Lost,0,0.0,Lost
u_005770,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007813,1,1,1,3,Lost,0,0.0,Lost
u_007626,1,1,1,3,Lost,0,0.0,Lost
u_007370,1,1,1,3,Lost,0,0.0,Lost
u_011097,1,1,1,3,New,0,0.0,New
u_007125,1,1,1,3,Lost,0,0.0,Lost
u_007898,1,1,1,3,Lost,0,0.0,Lost
u_009728,1,1,1,3,Lost,0,0.0,Lost
u_005180,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004753,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000865,3,4,5,12,Loyal,8,1121977.0,Loyal
u_010692,1,1,1,3,New,0,0.0,New
u_010133,1,1,1,3,Lost,0,0.0,Lost
u_009221,1,1,1,3,Lost,0,0.0,Lost
u_005854,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014315,2,1,1,4,At-Risk,0,0.0,Potential
u_007781,1,1,1,3,Lost,0,0.0,Lost
u_011331,5,2,2,9,Potential,1,136231.0,New
u_002141,4,4,5,13,Champion,8,1324936.0,Loyal
u_003685,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000131,4,4,4,12,Champion,4,876816.0,Champion
u_004972,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004480,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006992,1,1,1,3,Lost,0,0.0,Lost
u_013571,2,1,1,4,At-Risk,0,0.0,Potential
u_011587,5,2,1,8,Potential,1,81630.0,New
u_013521,2,1,1,4,At-Risk,0,0.0,Potential
u_014650,2,1,1,4,At-Risk,0,0.0,Potential
u_000156,4,4,5,13,Champion,7,1093810.0,Champion
u_013892,2,1,1,4,At-Risk,0,0.0,Potential
u_005523,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005342,2,1,1,4,At-Risk,0,0.0,Hibernating
u_006811,1,1,1,3,Lost,0,0.0,Lost
u_002996,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014800,3,3,3,9,Potential,3,428539.0,Potential
u_004741,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001451,3,4,4,11,Loyal,9,993355.0,Loyal
u_002471,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007158,1,1,1,3,Lost,0,0.0,Lost
u_000611,4,4,5,13,Champion,5,1055798.0,Champion
u_006728,1,1,1,3,Lost,0,0.0,Lost
u_010514,5,2,1,8,Potential,1,12027.0,New
u_006900,1,1,1,3,Lost,0,0.0,Lost
u_011595,1,1,1,3,New,0,0.0,New
u_014119,3,2,3,8,Potential,1,244443.0,Potential
u_008810,1,1,1,3,Lost,0,0.0,Lost
u_009309,1,1,1,3,Lost,0,0.0,Lost
u_012037,2,1,1,4,At-Risk,0,0.0,Potential
u_007739,1,1,1,3,Lost,0,0.0,Lost
u_008043,1,1,1,3,Lost,0,0.0,Lost
u_013210,3,2,1,6,Potential,1,48522.0,Potential
u_000587,5,4,5,14,Champion,8,1888119.0,Champion
u_011862,2,1,1,4,At-Risk,0,0.0,Potential
u_010620,5,2,2,9,Potential,1,163232.0,New
u_008869,1,1,1,3,Lost,0,0.0,Lost
u_011613,1,1,1,3,New,0,0.0,New
u_006744,1,1,1,3,Lost,0,0.0,Lost
u_002725,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005824,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002824,2,1,1,4,At-Risk,0,0.0,At-Risk
u_012255,2,1,1,4,At-Risk,0,0.0,Potential
u_001275,3,4,4,11,Loyal,8,1003657.0,Loyal
u_010889,1,1,1,3,New,0,0.0,New
u_005219,2,1,1,4,At-Risk,0,0.0,Hibernating
u_003756,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007257,1,1,1,3,Lost,0,0.0,Lost
u_007155,1,1,1,3,Lost,0,0.0,Lost
u_011788,3,3,3,9,Potential,3,254754.0,Potential
u_014084,2,1,1,4,At-Risk,0,0.0,Potential
u_009773,1,1,1,3,Lost,0,0.0,Lost
u_007650,1,1,1,3,Lost,0,0.0,Lost
u_006305,1,1,1,3,Lost,0,0.0,Lost
u_004273,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011396,1,1,1,3,New,0,0.0,New
u_005477,2,1,1,4,At-Risk,0,0.0,Hibernating
u_003926,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013254,4,2,1,7,Potential,1,30875.0,Potential
u_003578,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008759,1,1,1,3,Lost,0,0.0,Lost
u_000887,4,4,4,12,Champion,6,670802.0,Loyal
u_004799,2,1,1,4,At-Risk,0,0.0,Hibernating
u_011539,5,2,1,8,Potential,1,25539.0,New
u_013501,3,2,2,7,Potential,1,134059.0,Potential
u_003272,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008408,1,1,1,3,Lost,0,0.0,Lost
u_004058,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010586,1,1,1,3,New,0,0.0,New
u_000886,3,4,4,11,Loyal,5,597613.0,Loyal
u_004019,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008278,1,1,1,3,Lost,0,0.0,Lost
u_013575,2,1,1,4,At-Risk,0,0.0,Potential
u_001041,3,4,3,10,Loyal,6,393922.0,Loyal
u_006411,1,1,1,3,Lost,0,0.0,Lost
u_012524,2,1,1,4,At-Risk,0,0.0,Potential
u_000830,3,4,5,12,Loyal,8,1221269.0,Loyal
u_008913,1,1,1,3,Lost,0,0.0,Lost
u_006385,1,1,1,3,Lost,0,0.0,Lost
u_006425,1,1,1,3,Lost,0,0.0,Lost
u_006170,1,1,1,3,Lost,0,0.0,Lost
u_004856,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004148,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007054,1,1,1,3,Lost,0,0.0,Lost
u_005799,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010124,1,1,1,3,Lost,0,0.0,Lost
u_013219,3,3,2,8,Potential,2,135785.0,Potential
u_003300,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009884,1,1,1,3,Lost,0,0.0,Lost
u_002545,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006819,1,1,1,3,Lost,0,0.0,Lost
u_013522,3,3,2,8,Potential,2,187930.0,Potential
u_011952,2,1,1,4,At-Risk,0,0.0,Potential
u_000396,4,4,4,12,Champion,4,877638.0,Champion
u_000378,5,4,4,13,Champion,5,632417.0,Champion
u_001749,4,4,3,11,Loyal,6,276991.0,Loyal
u_008446,1,1,1,3,Lost,0,0.0,Lost
u_007758,1,1,1,3,Lost,0,0.0,Lost
u_012502,2,1,1,4,At-Risk,0,0.0,Potential
u_003645,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010074,1,1,1,3,Lost,0,0.0,Lost
u_013721,3,3,3,9,Potential,3,287688.0,Potential
u_012161,3,3,2,8,Potential,2,216454.0,Potential
u_008514,1,1,1,3,Lost,0,0.0,Lost
u_011435,5,2,1,8,Potential,1,41901.0,New
u_010537,5,2,1,8,Potential,1,60173.0,New
u_006116,1,1,1,3,Lost,0,0.0,Lost
u_009874,1,1,1,3,Lost,0,0.0,Lost
u_013286,2,1,1,4,At-Risk,0,0.0,Potential
u_005856,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014698,2,1,1,4,At-Risk,0,0.0,Potential
u_003951,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008017,1,1,1,3,Lost,0,0.0,Lost
u_011818,2,1,1,4,At-Risk,0,0.0,Potential
u_005178,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005927,2,1,1,4,At-Risk,0,0.0,Hibernating
u_003211,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001734,3,4,3,10,Loyal,5,550973.0,Loyal
u_001071,4,5,5,14,Champion,10,1309198.0,Loyal
u_006263,1,1,1,3,Lost,0,0.0,Lost
u_005547,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005403,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002945,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009149,1,1,1,3,Lost,0,0.0,Lost
u_010020,1,1,1,3,Lost,0,0.0,Lost
u_006954,1,1,1,3,Lost,0,0.0,Lost
u_002777,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000437,5,4,5,14,Champion,8,1586465.0,Champion
u_014078,2,1,1,4,At-Risk,0,0.0,Potential
u_006739,1,1,1,3,Lost,0,0.0,Lost
u_013195,4,3,2,9,Potential,2,168114.0,Potential
u_006308,1,1,1,3,Lost,0,0.0,Lost
u_008188,1,1,1,3,Lost,0,0.0,Lost
u_002885,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006772,1,1,1,3,Lost,0,0.0,Lost
u_014467,3,3,3,9,Potential,2,239857.0,Potential
u_004468,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014798,2,1,1,4,At-Risk,0,0.0,Potential
u_005111,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004716,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010377,1,1,1,3,Lost,0,0.0,Lost
u_014669,5,2,2,9,Potential,1,169897.0,Potential
u_014672,4,2,1,7,Potential,1,61252.0,Potential
u_002178,3,4,4,11,Loyal,9,587279.0,Loyal
u_002528,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013059,4,3,3,10,Potential,3,303170.0,Potential
u_011718,2,1,1,4,At-Risk,0,0.0,Potential
u_011884,3,3,2,8,Potential,2,101892.0,Potential
u_014923,3,3,2,8,Potential,3,204340.0,Potential
u_003012,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010496,1,1,1,3,Lost,0,0.0,Lost
u_011667,5,2,1,8,Potential,1,40057.0,New
u_005792,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007580,1,1,1,3,Lost,0,0.0,Lost
u_012354,2,1,1,4,At-Risk,0,0.0,Potential
u_011938,4,3,2,9,Potential,3,205474.0,Potential
u_008218,1,1,1,3,Lost,0,0.0,Lost
u_013857,2,1,1,4,At-Risk,0,0.0,Potential
u_006837,1,1,1,3,Lost,0,0.0,Lost
u_012659,2,1,1,4,At-Risk,0,0.0,Potential
u_003825,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000403,5,4,5,14,Champion,8,1648323.0,Champion
u_013250,4,3,3,10,Potential,2,256612.0,Potential
u_013205,4,2,1,7,Potential,1,86919.0,Potential
u_004374,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008481,1,1,1,3,Lost,0,0.0,Lost
u_014473,2,1,1,4,At-Risk,0,0.0,Potential
u_002449,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009964,1,1,1,3,Lost,0,0.0,Lost
u_000763,4,4,3,11,Loyal,5,489041.0,Loyal
u_009585,1,1,1,3,Lost,0,0.0,Lost
u_012403,2,1,1,4,At-Risk,0,0.0,Potential
u_010357,1,1,1,3,Lost,0,0.0,Lost
u_008655,1,1,1,3,Lost,0,0.0,Lost
u_000841,4,4,3,11,Loyal,7,425803.0,Loyal
u_008543,1,1,1,3,Lost,0,0.0,Lost
u_006124,1,1,1,3,Lost,0,0.0,Lost
u_014495,3,2,2,7,Potential,1,123756.0,Potential
u_007387,1,1,1,3,Lost,0,0.0,Lost
u_003834,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011957,2,1,1,4,At-Risk,0,0.0,Potential
u_007850,1,1,1,3,Lost,0,0.0,Lost
u_002059,4,4,4,12,Champion,5,893520.0,Loyal
u_001792,4,4,3,11,Loyal,5,376500.0,Loyal
u_000391,4,4,4,12,Champion,7,747262.0,Champion
u_007835,1,1,1,3,Lost,0,0.0,Lost
u_011910,2,1,1,4,At-Risk,0,0.0,Potential
u_005650,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010905,5,2,1,8,Potential,1,43920.0,New
u_013668,4,3,2,9,Potential,2,102859.0,Potential
u_002740,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001142,3,5,5,13,Loyal,10,1480745.0,Loyal
u_010979,1,1,1,3,New,0,0.0,New
u_000453,5,4,5,14,Champion,5,1468619.0,Champion
u_002318,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010304,1,1,1,3,Lost,0,0.0,Lost
u_003366,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014746,4,3,1,8,Potential,2,86108.0,Potential
u_011207,1,1,1,3,New,0,0.0,New
u_012117,2,1,1,4,At-Risk,0,0.0,Potential
u_010100,1,1,1,3,Lost,0,0.0,Lost
u_010367,1,1,1,3,Lost,0,0.0,Lost
u_011941,3,3,3,9,Potential,3,296492.0,Potential
u_003966,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010567,1,1,1,3,New,0,0.0,New
u_002159,3,4,4,11,Loyal,6,812073.0,Loyal
u_005913,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007619,1,1,1,3,Lost,0,0.0,Lost
u_008729,1,1,1,3,Lost,0,0.0,Lost
u_001555,4,4,3,11,Loyal,4,339711.0,Loyal
u_006095,1,1,1,3,Lost,0,0.0,Lost
u_006535,1,1,1,3,Lost,0,0.0,Lost
u_011795,4,2,1,7,Potential,1,72032.0,Potential
u_002398,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011721,2,1,1,4,At-Risk,0,0.0,Potential
u_010958,1,1,1,3,New,0,0.0,New
u_004974,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014257,2,1,1,4,At-Risk,0,0.0,Potential
u_013703,3,3,3,9,Potential,3,304520.0,Potential
u_003349,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003744,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002662,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003723,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005117,2,1,1,4,At-Risk,0,0.0,Hibernating
u_013213,3,3,3,9,Potential,3,282649.0,Potential
u_003401,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006290,1,1,1,3,Lost,0,0.0,Lost
u_001804,3,4,4,11,Loyal,5,688388.0,Loyal
u_010466,1,1,1,3,Lost,0,0.0,Lost
u_013876,3,3,2,8,Potential,2,144075.0,Potential
u_008692,1,1,1,3,Lost,0,0.0,Lost
u_001819,5,4,4,13,Champion,7,1016489.0,Loyal
u_000150,5,4,4,13,Champion,5,891583.0,Champion
u_012101,4,3,2,9,Potential,2,164266.0,Potential
u_013265,3,2,1,6,Potential,1,68261.0,Potential
u_006101,1,1,1,3,Lost,0,0.0,Lost
u_008540,1,1,1,3,Lost,0,0.0,Lost
u_008380,1,1,1,3,Lost,0,0.0,Lost
u_000268,5,5,5,15,Champion,12,2243137.0,Champion
u_011709,3,3,2,8,Potential,3,228317.0,Potential
u_004104,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004994,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010375,1,1,1,3,Lost,0,0.0,Lost
u_004966,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014076,2,1,1,4,At-Risk,0,0.0,Potential
u_000051,4,5,5,14,Champion,10,2111431.0,Champion
u_005760,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010745,1,1,1,3,New,0,0.0,New
u_010731,1,1,1,3,New,0,0.0,New
u_002714,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011769,3,2,1,6,Potential,1,73877.0,Potential
u_014652,2,1,1,4,At-Risk,0,0.0,Potential
u_012245,4,2,2,8,Potential,1,165993.0,Potential
u_002535,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011840,4,3,3,10,Potential,2,275297.0,Potential
u_012432,2,1,1,4,At-Risk,0,0.0,Potential
u_000012,4,4,5,13,Champion,9,1817156.0,Champion
u_004792,2,1,1,4,At-Risk,0,0.0,Hibernating
u_011518,5,2,1,8,Potential,1,21722.0,New
u_007193,1,1,1,3,Lost,0,0.0,Lost
u_008367,1,1,1,3,Lost,0,0.0,Lost
u_001191,4,4,4,12,Champion,8,619388.0,Loyal
u_004875,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005044,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005173,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008402,1,1,1,3,Lost,0,0.0,Lost
u_014872,2,1,1,4,At-Risk,0,0.0,Potential
u_008885,1,1,1,3,Lost,0,0.0,Lost
u_013993,2,1,1,4,At-Risk,0,0.0,Potential
u_003540,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002238,4,4,4,12,Champion,6,863939.0,Loyal
u_002637,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001661,3,4,4,11,Loyal,5,679392.0,Loyal
u_014178,2,1,1,4,At-Risk,0,0.0,Potential
u_013194,2,1,1,4,At-Risk,0,0.0,Potential
u_011094,5,2,1,8,Potential,1,12786.0,New
u_013246,2,1,1,4,At-Risk,0,0.0,Potential
u_008193,1,1,1,3,Lost,0,0.0,Lost
u_014090,2,1,1,4,At-Risk,0,0.0,Potential
u_011908,3,3,2,8,Potential,2,147381.0,Potential
u_003224,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007091,1,1,1,3,Lost,0,0.0,Lost
u_001261,3,4,4,11,Loyal,6,582297.0,Loyal
u_003657,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005580,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000627,5,4,5,14,Champion,9,1666892.0,Champion
u_009660,1,1,1,3,Lost,0,0.0,Lost
u_006406,1,1,1,3,Lost,0,0.0,Lost
u_011998,2,1,1,4,At-Risk,0,0.0,Potential
u_008001,1,1,1,3,Lost,0,0.0,Lost
u_001188,3,4,3,10,Loyal,4,374219.0,Loyal
u_006478,1,1,1,3,Lost,0,0.0,Lost
u_003855,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013517,2,1,1,4,At-Risk,0,0.0,Potential
u_012762,4,3,2,9,Potential,2,235854.0,Potential
u_010258,1,1,1,3,Lost,0,0.0,Lost
u_009602,1,1,1,3,Lost,0,0.0,Lost
